"","vversion","vdsetno","self_report_turnout","validated_turnout","misreport","campaign_interest","pid_strength","white","black","other_race","female","age","agesquared","married","educ_years","educ_summary","fam_income","church_attendance","county_stability","house_stability","civic_duty","int_eff_1","int_eff_2","int_eff_3","int_eff_4","int_eff_scale","ext_eff_1","ext_eff_2","ext_eff_3","ext_eff_4","ext_eff_scale","post_int_date","post_int_days","alone_pre","cooperative_pre","suspicion_pre","suspicion_post","sincerity_pre","report_income_correctly","refusal_conversion","total_calls","refuse_initially","break_appts","refused_fam_income","trust_in_govt"
"452",1,"1988.TV",1,1,0,1,3,1,0,0,1,41,1681,1,9,1,NA,4,15,9,4,2,1,2,1,-0.293850928544998,4,1,2,1,0.511908769607544,1118,10,1,4,0,0,2,1,0,2,0,0,1,1
"453",1,"1988.TV",1,0,1,1,3,0,1,0,1,38,1444,1,12,2,14,2,15,15,4,1,0,1,0,-1.11792194843292,0,1,0,0,-1.29489755630493,1112,4,0,4,0,0,2,1,0,3,0,0,0,1
"454",1,"1988.TV",1,0,1,1,2,1,0,0,1,28,784,1,13,3,16,2,3,2,4,3,2,3,3,0.743108987808228,1,1,2,1,-0.0194342695176601,1112,4,1,4,0,0,2,1,0,3,0,0,0,1
"455",1,"1988.TV",1,1,0,0,2,0,1,0,1,57,3249,0,7,0,7,2,15,12,4,1,2,3,2,0.0773744955658913,0,3,2,2,0.599247336387634,1114,6,1,4,0,0,2,1,0,3,1,0,0,2
"456",1,"1988.TV",0,0,0,1,2,0,1,0,0,81,6561,1,7,0,1,2,15,14,4,1,1,0,1,-0.910419583320618,3,1,0,2,0.0348816961050034,1109,1,0,4,0,0,2,1,0,1,1,0,0,1
"457",1,"1988.TV",NA,NA,NA,1,1,1,0,0,1,29,841,1,14,3,20,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,1,0,3,1,0,0,NA
"458",1,"1988.TV",1,1,0,1,0,1,0,0,0,42,1764,1,12,2,16,NA,15,14,4,3,1,1,1,-0.262501090764999,4,4,1,1,0.7572101354599,1118,10,1,4,0,0,1,1,0,2,0,0,0,2
"459",1,"1988.TV",1,0,1,1,3,0,1,0,1,50,2500,1,11,1,0,4,15,15,0,4,3,3,3,1.15921807289124,3,3,2,2,1.13059043884277,1122,14,0,3,0,0,2,1,0,8,1,0,0,1
"460",1,"1988.TV",1,1,0,0,2,1,0,0,1,43,1849,1,12,2,18,4,15,15,NA,2,2,3,2,0.303797274827957,2,1,1,0,-0.591103434562683,1129,21,1,4,0,0,2,1,0,2,0,0,0,2
"461",1,"1988.TV",0,0,0,1,1,1,0,0,1,58,3364,0,8,0,7,1,15,6,4,3,1,0,1,-0.457574009895325,1,3,2,2,0.776361703872681,1202,24,1,3,0,0,2,1,0,5,0,1,0,2
"462",1,"1988.TV",0,0,0,1,1,1,0,0,1,61,3721,0,10,1,1,1,15,2,4,4,1,0,0,-0.444040149450302,3,3,2,2,1.13059043884277,1110,2,1,3,0,0,2,1,0,2,1,0,0,2
"463",1,"1988.TV",1,1,0,1,2,1,0,0,1,35,1225,0,14,3,1,4,14,6,4,2,0,0,0,-1.08657205104828,1,1,NA,1,NA,1115,7,1,3,0,0,1,1,0,2,0,0,0,1
"464",1,"1988.TV",NA,NA,NA,1,2,1,0,0,0,33,1089,1,12,2,11,4,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,2,1,0,3,NA,NA,0,NA
"465",1,"1988.TV",1,1,0,1,2,1,0,0,0,31,961,1,12,2,6,3,15,7,4,3,2,2,1,0.122258223593235,1,0,1,0,-0.966506719589233,1205,27,0,3,1,0,1,1,0,8,0,0,0,1
"466",1,"1988.TV",1,1,0,0,1,1,0,0,0,46,2116,1,13,3,19,1,15,12,NA,2,1,1,1,-0.488923847675323,2,3,2,2,0.953476011753082,1116,8,0,3,0,0,2,1,0,4,0,0,0,2
"467",1,"1988.TV",NA,NA,NA,1,1,0,1,0,0,21,441,0,11,1,13,0,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,0,2,1,1,12,0,1,0,NA
"468",1,"1988.TV",0,0,0,0,1,0,1,0,1,22,484,0,10,1,0,2,3,0,4,4,4,4,4,1.75686633586884,1,1,1,1,-0.368999660015106,1130,22,0,3,1,0,1,1,1,9,0,1,0,1
"469",1,"1988.TV",0,0,0,0,2,0,1,0,0,19,361,0,12,2,4,NA,5,0,4,2,2,2,2,0.108724340796471,2,2,2,1,0.3559690117836,1126,18,0,3,0,0,1,1,0,3,1,0,0,2
"470",1,"1988.TV",1,1,0,1,1,1,0,0,1,35,1225,1,13,4,14,4,15,4,4,3,1,0,3,-0.0317961722612381,3,3,1,1,0.381806880235672,1114,6,1,4,0,0,2,1,0,2,0,0,0,2
"471",1,"1988.TV",1,1,0,0,2,1,0,0,0,77,5929,0,16,5,20,1,15,15,NA,2,2,2,1,-0.104164570569992,3,1,1,1,-0.0147709958255291,1114,6,1,3,0,0,2,1,0,5,0,0,0,1
"472",1,"1988.TV",0,0,0,1,2,1,0,0,0,40,1600,1,13,3,20,0,6,6,NA,3,3,3,2,0.719906389713287,4,3,1,1,0.558921217918396,1114,6,1,4,0,0,2,1,0,4,0,0,0,2
"473",1,"1988.TV",0,0,0,0,0,1,0,0,1,35,1225,0,12,2,16,1,15,1,4,2,2,0,0,-0.707199394702911,1,2,1,0,-0.569928884506226,1112,4,1,3,0,0,2,1,0,2,1,0,0,2
"474",1,"1988.TV",0,0,0,0,0,1,0,0,0,52,2704,1,12,2,13,1,15,2,4,3,1,0,0,-0.670462906360626,3,3,1,1,0.381806880235672,1109,1,1,2,0,0,2,1,0,1,0,0,0,1
"475",1,"1988.TV",0,0,0,0,2,1,0,0,0,22,484,0,10,1,5,0,15,6,4,2,3,2,1,0.0855217650532722,2,2,0,0,-0.74237996339798,1129,21,1,3,0,0,2,0,0,7,0,2,0,1
"476",1,"1988.TV",1,0,1,1,2,1,0,0,0,25,625,1,14,4,14,1,0,1,4,3,3,4,4,1.34075713157654,0,0,1,1,-0.744402945041656,1116,8,1,4,0,0,2,1,0,4,0,0,0,1
"477",1,"1988.TV",0,0,0,2,2,1,0,0,0,29,841,1,16,5,15,1,1,2,4,3,4,3,3,1.12248170375824,1,3,1,1,0.0275781564414501,1122,14,0,3,0,0,2,1,0,5,0,0,0,1
"478",1,"1988.TV",1,1,0,1,3,1,0,0,0,80,6400,1,12,2,10,0,15,3,0,3,4,1,3,0.732335805892944,1,0,1,1,-0.56728857755661,1219,41,0,3,0,0,2,1,0,9,0,0,0,2
"479",1,"1988.TV",NA,NA,NA,2,1,1,0,0,0,30,900,1,12,2,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,2,1,0,NA,NA,NA,0,NA
"480",1,"1988.TV",1,1,0,1,1,1,0,0,1,37,1369,0,17,5,14,4,2,2,NA,3,0,2,1,-0.257114470005035,3,3,2,2,1.13059043884277,1203,25,1,4,0,0,2,1,0,6,0,0,0,2
"481",1,"1988.TV",0,0,0,0,1,0,1,0,1,26,676,0,11,1,1,2,15,15,4,2,2,2,2,0.108724340796471,2,2,2,0,-0.0432491078972816,1109,1,0,2,0,0,2,1,0,1,0,0,0,1
"482",1,"1988.TV",0,0,0,1,3,1,0,0,0,19,361,0,13,3,21,4,15,0,4,3,3,0,2,0.134687587618828,3,3,2,1,0.73137229681015,1209,31,1,4,0,0,2,1,0,9,0,0,0,3
"483",1,"1988.TV",1,1,0,1,1,1,0,0,1,76,5776,1,12,2,17,4,15,15,NA,3,0,2,2,-0.0442255698144436,3,1,1,1,-0.0147709958255291,1109,1,1,4,0,0,2,1,0,2,0,0,0,1
"484",1,"1988.TV",1,1,0,1,1,1,0,0,0,81,6561,1,12,2,10,1,15,15,4,1,0,1,1,-0.905032992362976,3,3,0,0,-0.366976678371429,1109,1,0,4,0,0,2,1,0,2,0,0,0,1
"485",1,"1988.TV",1,1,0,1,3,1,0,0,1,26,676,1,12,2,5,4,15,2,4,1,1,0,0,-1.12330853939056,3,3,1,1,0.381806880235672,1118,10,1,4,0,0,2,1,0,4,0,0,0,1
"486",1,"1988.TV",0,0,0,0,2,1,0,0,0,35,1225,0,12,2,16,1,15,8,4,2,2,2,1,-0.104164570569992,4,3,2,2,1.30770468711853,1116,8,0,3,0,0,2,1,0,4,0,0,0,2
"487",1,"1988.TV",1,0,1,0,2,1,0,0,0,30,900,1,12,2,18,4,15,1,4,0,0,0,0,-1.53941762447357,0,1,0,2,-0.496461391448975,1115,7,0,3,0,0,2,1,0,2,0,0,0,2
"488",1,"1988.TV",1,0,1,1,2,0,1,0,0,23,529,0,12,2,7,NA,15,15,4,2,0,0,0,-1.08657205104828,4,4,2,0,0.707557439804077,1115,7,1,4,1,0,2,0,0,2,1,0,0,1
"489",1,"1988.TV",1,1,0,1,2,0,1,0,1,32,1024,0,16,5,11,2,9,9,4,2,2,3,3,0.516686201095581,0,0,0,1,-1.09396839141846,1117,9,1,4,0,0,2,1,0,1,0,0,0,1
"490",1,"1988.TV",0,0,0,NA,2,0,1,0,1,78,6084,0,8,0,1,4,2,2,4,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1128,20,1,4,0,0,2,1,0,4,0,0,0,1
"491",1,"1988.TV",1,1,0,1,3,1,0,0,1,55,3025,1,12,2,17,3,15,15,NA,3,0,0,0,-0.860149264335632,4,2,2,1,0.710197687149048,1117,9,0,4,0,0,2,1,0,2,0,0,0,3
"492",1,"1988.TV",NA,NA,NA,1,2,0,1,0,1,30,900,0,12,2,9,2,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,2,1,1,6,1,0,0,NA
"493",1,"1988.TV",0,0,0,0,3,1,0,0,0,79,6241,0,10,1,2,2,10,5,4,3,0,3,1,-0.0620415471494198,2,1,2,0,-0.241538032889366,1123,15,1,3,0,0,2,1,0,3,0,0,0,1
"494",1,"1988.TV",0,0,0,1,3,0,1,0,1,70,4900,0,6,0,1,0,15,11,4,1,0,0,0,-1.31299483776093,0,0,1,0,-1.14362108707428,1201,23,0,4,0,0,2,1,0,1,0,0,0,1
"495",1,"1988.TV",0,0,0,2,2,0,1,0,1,28,784,0,16,3,13,3,10,3,4,3,2,1,1,-0.0728147253394127,3,3,1,1,0.381806880235672,1117,9,1,4,0,NA,2,1,0,2,NA,NA,0,1
"496",1,"1988.TV",NA,NA,NA,2,1,1,0,0,0,26,676,0,16,5,0,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,1,0,18,0,0,0,NA
"497",1,"1988.TV",1,1,0,1,1,1,0,0,0,36,1296,0,16,5,13,4,15,8,0,3,3,1,3,0.542649447917938,3,1,1,2,0.38444709777832,1122,14,1,4,0,0,2,1,0,8,0,0,0,1
"498",1,"1988.TV",NA,NA,NA,0,1,1,0,0,1,25,625,1,12,2,7,0,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,6,0,0,0,NA
"499",1,"1988.TV",0,0,0,1,3,1,0,0,1,47,2209,1,13,3,12,4,15,2,0,3,3,2,2,0.52483344078064,1,0,1,0,-0.966506719589233,1125,17,0,4,0,0,2,1,0,2,0,0,0,1
"500",1,"1988.TV",0,NA,NA,1,3,1,0,0,0,29,841,1,12,2,12,4,14,0,4,3,1,2,1,-0.0674281418323517,3,2,2,1,0.533083319664001,1126,18,0,4,0,0,2,1,0,1,0,0,0,1
"501",1,"1988.TV",1,1,0,1,1,1,0,0,1,26,676,1,16,5,14,2,1,2,NA,2,2,3,1,0.090908370912075,1,1,1,1,-0.368999660015106,1109,1,0,4,0,0,2,1,0,1,0,0,0,2
"502",1,"1988.TV",1,1,0,1,3,1,0,0,1,75,5625,1,14,3,NA,4,15,15,4,2,2,1,1,-0.29923751950264,3,1,1,1,-0.0147709958255291,1121,13,1,4,0,0,2,0,0,2,0,0,1,2
"503",1,"1988.TV",1,0,1,0,2,0,1,0,1,52,2704,0,12,2,2,2,15,4,4,3,3,1,1,0.116871602833271,4,0,0,0,-0.78472912311554,1206,28,1,4,0,0,2,0,0,9,0,0,0,1
"504",1,"1988.TV",1,1,0,1,3,1,0,0,1,92,8464,0,11,1,6,0,15,15,4,3,3,1,3,0.542649447917938,3,1,1,1,-0.0147709958255291,1111,3,1,4,0,0,2,1,0,1,0,0,0,1
"505",1,"1988.TV",1,1,0,1,2,1,0,0,0,34,1156,0,12,2,10,4,12,2,4,3,1,2,1,-0.0674281418323517,3,3,1,1,0.381806880235672,1114,6,1,4,0,0,2,1,0,5,0,0,0,2
"506",1,"1988.TV",1,1,0,2,1,0,1,0,0,64,4096,0,12,2,1,1,15,6,4,3,1,1,3,0.163276746869087,1,0,0,0,-1.31607210636139,1111,3,1,4,0,0,2,1,0,2,1,0,0,1
"507",1,"1988.TV",1,0,1,1,3,1,0,0,0,64,4096,0,14,3,15,1,8,2,0,3,0,0,1,-0.647260367870331,3,0,1,1,-0.213059917092323,1119,11,1,4,0,0,2,1,0,10,0,0,0,1
"508",1,"1988.TV",1,1,0,1,3,1,0,0,1,60,3600,1,12,2,15,4,15,15,4,4,4,0,0,0.125018894672394,1,0,2,1,-0.217723175883293,1129,21,0,4,0,0,2,1,0,5,0,2,0,1
"509",1,"1988.TV",1,1,0,2,3,1,0,0,1,52,2704,1,17,6,21,4,3,3,NA,4,4,3,2,1.13601553440094,3,3,1,1,0.381806880235672,1111,3,0,4,0,0,2,1,0,2,0,0,0,1
"510",1,"1988.TV",0,0,0,1,2,1,0,0,0,31,961,0,17,5,15,NA,5,5,0,3,3,2,3,0.737722396850586,2,1,2,1,0.157680064439774,1120,12,1,4,0,0,2,1,0,3,0,0,0,2
"511",1,"1988.TV",1,1,0,1,3,1,0,0,0,70,4900,1,14,NA,17,0,15,11,NA,3,4,3,1,0.696703851222992,4,4,2,2,1.50599372386932,1119,11,1,4,0,0,2,1,0,3,0,1,0,2
"512",1,"1988.TV",0,0,0,0,0,1,0,0,0,39,1521,1,10,1,15,NA,15,3,4,3,1,2,3,0.358349680900574,0,0,1,1,-0.744402945041656,1117,9,0,3,1,0,2,1,0,4,0,0,0,1
"513",1,"1988.TV",NA,NA,NA,2,1,1,0,0,1,54,2916,1,13,3,NA,4,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,1,0,1,2,1,0,1,NA
"514",1,"1988.TV",1,1,0,1,3,1,0,0,0,32,1024,0,12,2,10,3,3,3,4,3,0,0,1,-0.647260367870331,2,3,1,1,0.204692497849464,1118,10,1,4,0,0,2,1,0,10,0,0,0,1
"515",1,"1988.TV",1,NA,NA,2,2,1,0,0,0,30,900,1,12,2,15,3,0,0,NA,3,2,1,1,-0.0728147253394127,4,3,2,1,0.908486604690552,1113,5,0,4,0,0,2,1,0,2,0,0,0,1
"516",1,"1988.TV",NA,NA,NA,0,1,1,0,0,1,18,324,0,12,2,5,1,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,0,0,2,1,0,0,NA
"517",1,"1988.TV",0,0,0,1,0,1,0,0,1,58,3364,1,8,0,11,4,15,15,4,0,0,0,0,-1.53941762447357,1,1,1,1,-0.368999660015106,1112,4,1,4,0,0,2,1,0,2,0,0,0,2
"518",1,"1988.TV",1,1,0,2,2,1,0,0,1,70,4900,0,11,1,2,4,15,15,4,3,0,0,0,-0.860149264335632,4,3,2,0,0.509268462657928,1116,8,1,4,0,NA,2,1,0,5,NA,NA,0,1
"519",1,"1988.TV",1,NA,NA,2,1,1,0,0,0,42,1764,0,17,6,21,1,9,9,0,4,4,1,3,0.958758592605591,4,3,1,1,0.558921217918396,124,65,0,4,0,0,2,1,0,20,0,NA,0,1
"520",1,"1988.TV",0,0,0,0,2,0,0,1,0,41,1681,1,13,3,18,3,4,4,4,3,3,3,4,1.14568424224854,2,2,1,2,0.4056216776371,1207,29,0,4,0,0,1,1,0,16,0,2,0,1
"521",1,"1988.TV",NA,NA,NA,0,3,1,0,0,1,34,1156,1,7,0,1,4,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,1,0,15,0,2,0,NA
"522",1,"1988.TV",0,0,0,1,1,1,0,0,0,25,625,0,13,3,9,1,15,2,4,3,1,1,1,-0.262501090764999,3,3,2,1,0.73137229681015,1129,21,1,3,1,0,2,1,0,12,0,2,0,1
"523",1,"1988.TV",1,1,0,1,3,1,0,0,1,58,3364,1,13,3,15,0,15,8,NA,3,3,1,1,0.116871602833271,3,3,2,1,0.73137229681015,1116,8,1,4,1,0,2,1,0,3,0,0,0,2
"524",1,"1988.TV",1,NA,NA,1,0,0,1,0,1,36,1296,0,16,5,15,NA,8,5,NA,3,4,4,1,0.891776740550995,1,2,1,1,-0.170710772275925,1113,5,1,4,1,0,2,1,0,5,0,0,0,1
"525",1,"1988.TV",1,0,1,1,2,1,0,0,1,52,2704,1,14,4,19,4,5,5,NA,3,1,1,1,-0.262501090764999,1,1,1,1,-0.368999660015106,1117,9,1,4,0,0,1,1,0,3,0,0,0,1
"526",1,"1988.TV",NA,NA,NA,2,3,1,0,0,0,44,1936,1,12,2,14,2,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,1,0,2,1,0,0,NA
"527",1,"1988.TV",NA,NA,NA,2,3,1,0,0,0,34,1156,1,12,2,16,4,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,0,16,0,1,0,NA
"528",1,"1988.TV",1,1,0,1,1,1,0,0,0,44,1936,1,16,5,19,1,5,3,NA,3,4,4,3,1.31755459308624,1,1,1,1,-0.368999660015106,1129,21,1,4,0,0,2,1,0,6,0,0,0,1
"529",1,"1988.TV",1,0,1,1,2,0,0,1,1,75,5625,0,10,1,3,4,9,9,4,0,0,0,0,-1.53941762447357,NA,1,NA,NA,NA,1121,13,0,2,0,0,2,1,0,4,0,0,0,3
"530",1,"1988.TV",1,1,0,0,3,1,0,0,1,47,2209,1,5,0,9,1,15,15,NA,0,0,0,0,-1.53941762447357,3,2,NA,NA,NA,1115,7,1,3,0,0,2,1,0,4,0,0,0,3
"531",1,"1988.TV",0,0,0,1,2,1,0,0,1,40,1600,1,12,2,9,0,3,2,4,3,0,0,1,-0.647260367870331,0,1,1,0,-0.945332169532776,1114,6,1,3,0,0,2,1,0,3,0,0,0,1
"532",1,"1988.TV",0,0,0,0,2,1,0,0,1,82,6724,1,8,0,2,4,15,15,4,0,0,0,0,-1.53941762447357,1,1,1,0,-0.768217802047729,1110,2,0,2,0,0,2,1,0,1,0,0,0,NA
"533",1,"1988.TV",1,0,1,2,2,1,0,0,0,24,576,1,12,2,12,0,15,1,4,3,1,0,1,-0.457574009895325,4,3,2,2,1.30770468711853,1202,24,0,4,2,0,1,0,0,9,0,1,0,2
"534",1,"1988.TV",1,1,0,1,2,1,0,0,0,68,4624,1,10,1,15,1,15,15,NA,2,2,2,2,0.108724340796471,1,1,2,2,0.37978383898735,1110,2,0,4,0,0,2,1,0,1,0,0,0,1
"535",1,"1988.TV",0,0,0,1,1,1,0,0,1,24,576,1,12,2,16,1,0,0,4,2,0,1,1,-0.67861020565033,1,1,1,1,-0.368999660015106,1210,32,0,3,0,NA,2,1,0,8,NA,NA,0,2
"536",1,"1988.TV",NA,NA,NA,0,2,1,0,0,1,31,961,1,8,0,3,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,2,1,1,21,1,0,0,NA
"537",1,"1988.TV",NA,NA,NA,1,2,1,0,0,1,49,2401,1,12,2,15,2,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,1,2,1,0,3,1,0,0,NA
"538",1,"1988.TV",NA,NA,NA,1,0,1,0,0,0,41,1681,1,13,3,13,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,1,0,5,1,0,0,NA
"539",1,"1988.TV",1,1,0,1,3,1,0,0,1,41,1681,1,16,5,18,2,15,15,4,3,3,3,3,0.932795345783234,4,3,0,0,-0.189862325787544,1112,4,1,4,0,0,2,1,0,1,0,0,0,2
"540",1,"1988.TV",0,0,0,2,3,1,0,0,0,24,576,1,13,3,8,1,15,1,NA,3,2,2,3,0.54803603887558,3,3,1,1,0.381806880235672,1202,24,1,2,0,0,2,1,0,6,0,1,0,1
"541",1,"1988.TV",1,1,0,0,1,1,0,0,1,49,2401,1,12,2,17,4,15,15,NA,0,1,0,1,-1.13684225082397,3,3,1,1,0.381806880235672,1207,29,1,3,0,0,2,1,0,4,0,1,0,1
"542",1,"1988.TV",1,1,0,2,1,1,0,0,0,51,2601,0,17,6,NA,3,4,4,4,4,2,3,2,0.756642818450928,1,3,1,1,0.0275781564414501,1117,9,1,2,2,0,2,0,0,8,1,0,1,1
"543",1,"1988.TV",1,1,0,1,3,1,0,0,1,64,4096,1,8,0,5,4,2,2,4,3,3,1,1,0.116871602833271,0,4,2,1,0.39831817150116,1117,9,0,4,0,0,2,1,0,3,0,0,0,2
"544",1,"1988.TV",NA,NA,NA,1,3,1,0,0,1,47,2209,1,9,1,16,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,2,1,0,1,NA,NA,0,NA
"545",1,"1988.TV",NA,NA,NA,1,0,1,0,0,1,31,961,1,12,2,20,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,1,0,7,1,0,0,NA
"546",1,"1988.TV",1,1,0,1,2,0,1,0,1,43,1849,1,14,3,16,4,15,15,4,1,0,0,0,-1.31299483776093,4,3,2,1,0.908486604690552,1115,7,0,3,0,0,2,1,0,3,0,0,0,1
"547",1,"1988.TV",1,1,0,1,3,1,0,0,1,34,1156,1,12,2,15,4,8,8,4,3,0,1,2,-0.239298492670059,2,3,1,1,0.204692497849464,1114,6,0,4,0,0,2,1,0,4,0,0,0,2
"548",1,"1988.TV",1,1,0,2,0,1,0,0,0,68,4624,1,5,0,NA,4,15,15,4,2,0,NA,0,NA,4,2,0,0,-0.388151258230209,1206,28,0,4,0,0,2,0,0,4,0,0,1,2
"549",1,"1988.TV",1,1,0,0,3,1,0,0,1,40,1600,1,12,2,16,3,15,15,4,2,0,3,1,-0.288464307785034,3,4,1,1,0.580095767974854,1228,50,0,3,0,0,2,1,0,2,0,0,0,2
"550",1,"1988.TV",1,1,0,1,1,1,0,0,1,33,1089,1,17,5,18,1,0,1,NA,3,3,3,3,0.932795345783234,1,1,1,0,-0.768217802047729,1112,4,0,4,0,0,2,1,0,1,0,0,0,1
"551",1,"1988.TV",1,1,0,2,1,1,0,0,0,33,1089,1,15,4,14,2,15,12,NA,3,3,3,3,0.932795345783234,4,3,2,0,0.509268462657928,1115,7,1,4,0,0,2,1,0,2,0,0,0,1
"552",1,"1988.TV",0,NA,NA,0,0,1,0,0,1,34,1156,0,14,4,12,1,0,1,NA,3,1,3,1,0.127644792199135,1,3,1,0,-0.371639937162399,1112,4,0,3,0,0,2,1,0,2,0,0,0,1
"553",1,"1988.TV",0,0,0,1,1,1,0,0,1,22,484,0,12,2,13,1,0,0,4,2,4,2,2,0.488097041845322,2,1,1,1,-0.191885337233543,1118,10,0,4,1,0,2,1,0,11,0,0,0,2
"554",1,"1988.TV",1,1,0,0,3,1,0,0,1,73,5329,0,16,5,6,3,15,15,NA,2,2,0,1,-0.494310468435287,4,1,2,2,0.911126852035522,1112,4,1,4,1,0,2,1,0,2,0,0,0,2
"555",1,"1988.TV",NA,NA,NA,1,3,1,0,0,1,35,1225,1,16,5,18,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,2,1,0,6,NA,NA,0,NA
"556",1,"1988.TV",0,0,0,0,2,0,0,1,1,57,3249,1,10,1,14,0,15,8,4,1,1,1,1,-0.71534663438797,0,0,1,1,-0.744402945041656,1112,4,1,4,0,0,2,1,0,1,0,0,0,1
"557",1,"1988.TV",1,1,0,2,1,1,0,0,0,35,1225,1,17,6,20,3,7,2,NA,4,1,3,3,0.779845416545868,3,1,1,1,-0.0147709958255291,1117,9,0,4,0,0,2,1,0,1,0,0,0,1
"558",1,"1988.TV",1,1,0,2,3,1,0,0,0,38,1444,1,15,3,14,4,2,2,4,2,1,0,2,-0.471107870340347,4,4,2,1,1.10677552223206,1114,6,1,4,0,NA,2,1,0,4,NA,NA,0,1
"559",1,"1988.TV",NA,NA,NA,0,NA,1,0,0,0,25,625,1,10,1,0,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,2,0,0,23,0,2,0,NA
"560",1,"1988.TV",1,0,1,1,2,1,0,0,1,40,1600,0,17,6,15,3,15,15,4,1,0,0,0,-1.31299483776093,4,3,1,1,0.558921217918396,1219,41,0,4,0,0,2,1,0,11,0,0,0,1
"561",1,"1988.TV",0,0,0,0,0,1,0,0,1,57,3249,0,16,3,6,3,15,15,4,0,0,1,0,-1.34434473514557,0,0,0,0,-1.49318647384644,1119,11,0,1,1,0,2,1,0,3,1,0,0,1
"562",1,"1988.TV",1,0,1,1,3,1,0,0,1,39,1521,1,12,2,14,1,15,15,4,1,1,0,1,-0.910419583320618,3,1,1,1,-0.0147709958255291,1112,4,1,4,0,NA,2,1,0,3,NA,NA,0,1
"563",1,"1988.TV",1,1,0,1,2,1,0,0,1,27,729,1,17,6,14,3,0,1,4,2,3,1,3,0.316226661205292,1,3,1,1,0.0275781564414501,1119,11,1,4,0,0,2,1,0,6,0,0,0,2
"564",1,"1988.TV",1,1,0,2,3,1,0,0,1,26,676,1,12,2,18,1,5,1,NA,3,3,0,0,-0.291090250015259,1,3,2,2,0.776361703872681,1122,14,1,3,0,0,2,0,0,7,0,0,0,2
"565",1,"1988.TV",1,1,0,2,3,1,0,0,0,81,6561,0,10,1,2,0,7,7,0,NA,NA,0,2,NA,1,1,NA,0,NA,1115,7,1,3,0,0,2,1,0,4,0,0,0,1
"566",1,"1988.TV",1,1,0,1,3,1,0,0,0,32,1024,1,16,3,6,4,10,2,4,1,0,1,1,-0.905032992362976,3,3,2,1,0.73137229681015,1122,14,0,4,0,0,2,1,0,2,0,0,0,NA
"567",1,"1988.TV",1,1,0,1,3,1,0,0,0,29,841,1,14,3,17,NA,15,6,4,2,1,3,2,0.114110939204693,1,1,0,1,-0.718565106391907,1115,7,0,4,0,0,2,1,0,2,0,0,0,1
"568",1,"1988.TV",0,0,0,0,NA,1,0,0,0,18,324,0,11,1,NA,NA,7,6,4,1,2,1,0,-0.73854923248291,2,1,0,0,-0.940668880939484,1130,22,0,4,0,0,2,0,0,2,0,0,1,NA
"569",1,"1988.TV",1,1,0,1,2,1,0,0,1,42,1764,1,13,3,15,0,15,10,NA,3,0,2,1,-0.257114470005035,4,1,1,1,0.162343338131905,1110,2,0,4,0,0,2,1,0,1,0,0,0,1
"570",1,"1988.TV",1,1,0,2,1,0,0,1,0,52,2704,1,12,2,13,NA,15,10,4,4,1,4,3,0.974918365478516,0,1,0,0,-1.29489755630493,1206,28,0,3,0,0,2,1,0,5,0,1,0,1
"571",1,"1988.TV",1,1,0,1,3,1,0,0,0,41,1681,0,17,6,13,4,8,6,NA,4,2,3,0,0.330865025520325,0,0,1,0,-1.14362108707428,1115,7,1,4,0,0,2,1,0,2,0,0,0,1
