obs,link,w1_type,n_w,n_x,n_z,fd1,fd2,true1,true2,max_lik
partial observability,probit,continuous,1,1,2,0.0465245953055289,-0.0593267339591299,0.0495187173906847,-0.0574698658462366,-15405581946.0645
full observability,cloglog,continuous,1,1,2,0.0402941570845929,-0.0574869003429893,0.0529857092995676,-0.0567243544592357,NA
partial observability,cloglog,continuous,1,1,2,8.24647076880236e-06,-0.0426002549353002,0.0529857092995676,-0.0567243544592357,-15410015777.0168
full observability,cauchit,continuous,1,1,2,0.0394951852695696,-0.0576088955674748,0.00793926441358084,-0.0597010528078114,NA
partial observability,cauchit,continuous,1,1,2,3.2099311243039e-05,-0.0533000769771416,0.00793926441358084,-0.0597010528078114,-15405398059.2129
full observability,logit,binary,2,2,2,-0.135493671304888,-0.00508624848030069,-0.135487930008109,-0.00508409513590038,NA
partial observability,logit,binary,2,2,2,-0.135774958006305,-0.00506773090813985,-0.135487930008109,-0.00508409513590038,-1314658334.91573
full observability,probit,binary,2,2,2,-0.135091394779579,-0.00507801665292365,-0.128948788637884,-0.00517064581748023,NA
partial observability,probit,binary,2,2,2,-0.140098520939848,-0.00496908509268445,-0.128948788637884,-0.00517064581748023,-1315068171.11809
full observability,cloglog,binary,2,2,2,-0.127789237349293,-0.00508415830985414,-0.116488853229975,-0.00507132599366265,NA
partial observability,cloglog,binary,2,2,2,-0.0924539219866283,-0.00594539642610845,-0.116488853229975,-0.00507132599366265,-1313161243.28099
full observability,cauchit,binary,2,2,2,-0.128867774311595,-0.00468226040636496,-0.168293236835963,-0.00378893201422154,NA
partial observability,cauchit,binary,2,2,2,-0.097530335137096,-0.00551651677244719,-0.168293236835963,-0.00378893201422154,-1312847222.68097
full observability,logit,binary,3,0,1,-0.207152714575965,-0.0353444937038364,-0.20715458507432,-0.0353485146934409,NA
partial observability,logit,binary,3,0,1,-0.207281920308569,-0.035191902772877,-0.20715458507432,-0.0353485146934409,-3357812728.5386
full observability,probit,binary,3,0,1,-0.207105367170186,-0.0353045537931316,-0.204445335687204,-0.0355220015072723,NA
partial observability,probit,binary,3,0,1,-0.205501341920279,-0.0386387263971789,-0.204445335687204,-0.0355220015072723,-3358291230.76291
full observability,cloglog,binary,3,0,1,-0.203899886947671,-0.0353081312285235,-0.200627348153115,-0.0348998274100828,NA
partial observability,cloglog,binary,3,0,1,0.0594082128582395,-0.0728680908741948,-0.200627348153115,-0.0348998274100828,-3356520389.93303
full observability,cauchit,binary,3,0,1,-0.205520525324116,-0.033773656351571,-0.222416923256538,-0.0308234817963086,NA
partial observability,cauchit,binary,3,0,1,0.0829248148138005,-0.0878661261694422,-0.222416923256538,-0.0308234817963086,-3354695172.3202
full observability,logit,binary,3,3,0,-0.0429550158405959,-0.120352220871261,-0.0429521105823414,-0.120344340149661,NA
partial observability,logit,binary,3,3,0,-0.0429517867475853,-0.120340506668055,-0.0429521105823414,-0.120344340149661,-3474309011.22673
full observability,probit,binary,3,3,0,-0.0427279373944871,-0.121210758431609,-0.0417421263210725,-0.144307660691003,NA
partial observability,probit,binary,3,3,0,-0.0523763110558833,-0.199245888178852,-0.0417421263210725,-0.144307660691003,-3497316571.71938
full observability,cloglog,binary,3,3,0,-0.03919101930779,-0.120221488199195,-0.0408422463414406,-0.108064445276085,NA
partial observability,cloglog,binary,3,3,0,-0.029944591611818,-0.122362356366929,-0.0408422463414406,-0.108064445276085,-3459517565.96512
full observability,cauchit,binary,3,3,0,-0.0392300973197806,-0.119255411593289,-0.036085349865534,-0.0198108298323212,NA
partial observability,cauchit,binary,3,3,0,-0.0185859711136698,-7.32826976879153e-09,-0.036085349865534,-0.0198108298323212,-3558307718.809
full observability,logit,continuous,2,1,0,0.278034692581151,0.00278372653744362,0.278035543974273,0.00279501998431499,NA
partial observability,logit,continuous,2,1,0,0.278158711615315,0.00283198786372144,0.278035543974273,0.00279501998431499,-789480290.251006
full observability,probit,continuous,2,1,0,0.277748002033584,0.00280643447410009,0.271997387683916,0.0028134489869814,NA
partial observability,probit,continuous,2,1,0,0.271979965162729,0.00334205313876089,0.271997387683916,0.0028134489869814,-789511922.444732
full observability,cloglog,continuous,2,1,0,0.269095916905381,0.00279657778100857,0.263095772162473,0.00281213318640924,NA
partial observability,cloglog,continuous,2,1,0,0.20890610878231,-0.00157239439606494,0.263095772162473,0.00281213318640924,-789709493.144803
full observability,cauchit,continuous,2,1,0,0.272159322015655,0.00280622246097366,0.30554390898217,0.00279295169477017,NA
partial observability,cauchit,continuous,2,1,0,0.298119761526915,0.000751856890471983,0.30554390898217,0.00279295169477017,-788521425.055602
full observability,logit,binary,1,4,1,-0.00153468684352158,0.0126120526729635,-0.00153471558546598,0.0126118912771874,NA
partial observability,logit,binary,1,4,1,-0.000876592429675612,0.00449585288654281,-0.00153471558546598,0.0126118912771874,-162829730.0716
full observability,probit,binary,1,4,1,-0.00153524626166297,0.0126073128719288,-0.00157184913555527,0.0126372584849602,NA
partial observability,probit,binary,1,4,1,-0.142113595097163,0.0385588740452807,-0.00157184913555527,0.0126372584849602,-162743649.935211
full observability,cloglog,binary,1,4,1,-0.0015346055187991,0.0126016226719811,-0.00153430730503841,0.0125588608054263,NA
partial observability,cloglog,binary,1,4,1,-0.000920973532750204,0.00946032194090968,-0.00153430730503841,0.0125588608054263,-162786591.157571
full observability,cauchit,binary,1,4,1,-0.00156541798683368,0.0123673032229348,-0.00127606473411934,0.0118724288301362,NA
partial observability,cauchit,binary,1,4,1,-0.00031120709444803,-0.000317388082129222,-0.00127606473411934,0.0118724288301362,-163271773.160716
full observability,logit,continuous,3,2,0,-0.053050944229173,0.0543761231579604,-0.0530474638969349,0.0543851370811534,NA
partial observability,logit,continuous,3,2,0,-0.0530221702164156,0.0543895854882623,-0.0530474638969349,0.0543851370811534,-22365913244.4306
full observability,probit,continuous,3,2,0,-0.0527649945864497,0.0542492489785379,-0.0554002585523212,0.0540174185737525,NA
partial observability,probit,continuous,3,2,0,-0.111615680791292,0.0442213470594003,-0.0554002585523212,0.0540174185737525,-22366567522.8851
full observability,cloglog,continuous,3,2,0,-0.0530201787083038,0.0524414836050423,-0.0520157020153611,0.0537326780044924,NA
partial observability,cloglog,continuous,3,2,0,-0.0339758534428588,-0.0397599067439638,-0.0520157020153611,0.0537326780044924,-22388807205.3109
full observability,cauchit,continuous,3,2,0,-0.0442404425016703,0.0520458247885215,-0.0265447037051263,0.0489364326754094,NA
partial observability,cauchit,continuous,3,2,0,-0.131463778084294,-2.9931067001554e-06,-0.0265447037051263,0.0489364326754094,-22606579331.4422
full observability,logit,continuous,3,2,2,0.101134532708251,0.000624371026888504,0.101133865151619,0.000627034382322256,NA
partial observability,logit,continuous,3,2,2,0.101139391310587,0.000629041282244613,0.101133865151619,0.000627034382322256,-117847037370.723
full observability,probit,continuous,3,2,2,0.100555835989537,0.000622754566233397,0.105391278929503,0.000680854410781473,NA
partial observability,probit,continuous,3,2,2,0.0995718371850965,0.00183397783261119,0.105391278929503,0.000680854410781473,-118356599864.035
full observability,cloglog,continuous,3,2,2,0.0954151833638385,0.000603342791246853,0.109978220688421,0.000726447496519289,NA
partial observability,cloglog,continuous,3,2,2,0.0919171931172527,0.00408104161423506,0.109978220688421,0.000726447496519289,-119482221435.573
full observability,cauchit,continuous,3,2,2,0.0915295930530741,0.000490290875227006,0.0546548844428849,0.000211107724800375,NA
partial observability,cauchit,continuous,3,2,2,0.0943644025407234,-0.00557836733610317,0.0546548844428849,0.000211107724800375,-118225715372.725
full observability,logit,binary,3,3,0,0.0995267209835091,0.149575751741357,0.099526223399797,0.149576442627377,NA
partial observability,logit,binary,3,3,0,0.0995238761832584,0.149577837210617,0.099526223399797,0.149576442627377,-29607443525.497
full observability,probit,binary,3,3,0,0.0991370912905073,0.149366819799868,0.102534721671424,0.151829292064255,NA
partial observability,probit,binary,3,3,0,0.352813664565619,0.164829830058161,0.102534721671424,0.151829292064255,-29637084320.4624
full observability,cloglog,binary,3,3,0,0.0973646946957171,0.149541187998859,0.104622698463093,0.148005925365267,NA
partial observability,cloglog,binary,3,3,0,0.0686362022493646,0.153479624099884,0.104622698463093,0.148005925365267,-29590249293.2575
full observability,cauchit,binary,3,3,0,0.0916646735675193,0.149618082994549,0.0692977608880738,0.138105874370747,NA
partial observability,cauchit,binary,3,3,0,0.76664485326283,-0.790287510199817,0.0692977608880738,0.138105874370747,-29715833842.7477
full observability,logit,continuous,1,2,3,0.0138043873267274,-0.16131694589915,0.0138044234121396,-0.161315133775738,NA
partial observability,logit,continuous,1,2,3,0.0138250093427409,-0.161325918750063,0.0138044234121396,-0.161315133775738,-137742683020.529
full observability,probit,continuous,1,2,3,0.0137815776218063,-0.161078511192658,0.0139556198466246,-0.161581257722881,NA
partial observability,probit,continuous,1,2,3,0.0154332237743288,-0.198885984821103,0.0139556198466246,-0.161581257722881,-137759307813.781
full observability,cloglog,continuous,1,2,3,0.0137329437179072,-0.16081066480604,0.0140214390766789,-0.157760317624359,NA
partial observability,cloglog,continuous,1,2,3,-0.000147195119059251,-0.154862569392658,0.0140214390766789,-0.157760317624359,-137765170464.982
full observability,cauchit,continuous,1,2,3,0.0126175170905533,-0.154705662254045,0.0109635916857456,-0.145664293289377,NA
partial observability,cauchit,continuous,1,2,3,-9.3125818168005e-10,-0.148686491323652,0.0109635916857456,-0.145664293289377,-138382950661.946
full observability,logit,continuous,2,1,3,-0.146127526201709,0.0410001755438767,-0.14612710294119,0.0410004204141803,NA
partial observability,logit,continuous,2,1,3,-0.146105354461557,0.0409908121314351,-0.14612710294119,0.0410004204141803,-255004789190.33
full observability,probit,continuous,2,1,3,-0.145558170205834,0.0409094364786246,-0.147910473993911,0.0406033732550282,NA
partial observability,probit,continuous,2,1,3,-0.142381498196503,0.0500833778339967,-0.147910473993911,0.0406033732550282,-255255736574.385
full observability,cloglog,continuous,2,1,3,-0.145955288058455,0.0402528427810998,-0.144012598653128,0.0375223513592341,NA
partial observability,cloglog,continuous,2,1,3,-0.172989908953264,0.00846656592172415,-0.144012598653128,0.0375223513592341,-254904038559.133
full observability,cauchit,continuous,2,1,3,-0.131387362088844,0.0395545895959851,-0.114085478496231,0.0385573893701608,NA
partial observability,cauchit,continuous,2,1,3,0.149030726726434,-0.0687283253179849,-0.114085478496231,0.0385573893701608,-259902789551.019
full observability,logit,continuous,1,3,2,-0.00976974437646905,-0.0916920060644326,-0.00976966671248758,-0.0916923167668191,NA
partial observability,logit,continuous,1,3,2,-0.00982039716911132,-0.0917320418164334,-0.00976966671248758,-0.0916923167668191,-7164726090.58779
full observability,probit,continuous,1,3,2,-0.00973484477348174,-0.0912336162614495,-0.0101527918912115,-0.0934695867719165,NA
partial observability,probit,continuous,1,3,2,-0.0037311813944751,-0.240567260895965,-0.0101527918912115,-0.0934695867719165,-7166847046.09732
full observability,cloglog,continuous,1,3,2,-0.00976984857429565,-0.0916577494364279,-0.00971237319560775,-0.0908344317731525,NA
partial observability,cloglog,continuous,1,3,2,-0.0162807752971856,-0.0564269418080161,-0.00971237319560775,-0.0908344317731525,-7163180733.88231
full observability,cauchit,continuous,1,3,2,-0.00806983684861011,-0.0804075609893738,-0.00512879037666236,-0.0689370906857576,NA
partial observability,cauchit,continuous,1,3,2,-0.0117961499415299,0.265222962999849,-0.00512879037666236,-0.0689370906857576,-7173891352.07593
full observability,logit,continuous,3,0,2,0.0266744652091869,-0.0593534652657983,0.0266759706469932,-0.0593529175535872,NA
partial observability,logit,continuous,3,0,2,0.0266545648276698,-0.059307698705973,0.0266759706469932,-0.0593529175535872,-12299756131.4327
full observability,probit,continuous,3,0,2,0.0266504327720494,-0.0589730633750857,0.0264803831878773,-0.06382904132652,NA
partial observability,probit,continuous,3,0,2,0.0286117509986505,-0.0639487456145355,0.0264803831878773,-0.06382904132652,-12301685287.4226
full observability,cloglog,continuous,3,0,2,0.0264876648855242,-0.0576151202056087,0.0256566412395934,-0.0667845744617701,NA
partial observability,cloglog,continuous,3,0,2,0.028432314519516,-0.0630836449686321,0.0256566412395934,-0.0667845744617701,-12309051641.0561
full observability,cauchit,continuous,3,0,2,0.0261026559060014,-0.0476110550559437,0.0262817308023036,-0.0257419963744214,NA
partial observability,cauchit,continuous,3,0,2,0.022641054356876,-0.0192474678716082,0.0262817308023036,-0.0257419963744214,-12311188927.8765
full observability,logit,continuous,1,1,0,-0.338812388409499,0.0982782193175327,-0.338804744151751,0.098239689060876,NA
partial observability,logit,continuous,1,1,0,-0.338902270232655,0.0983095006093967,-0.338804744151751,0.098239689060876,-910749420.412548
full observability,probit,continuous,1,1,0,-0.337968485688461,0.098299210609914,-0.336982053437804,0.0982909040783404,NA
partial observability,probit,continuous,1,1,0,-0.484175170623714,-0.0317226079546593,-0.336982053437804,0.0982909040783404,-910807750.114732
full observability,cloglog,continuous,1,1,0,-0.338056288496454,0.09821879883845,-0.340211998773306,0.0982418497602514,NA
partial observability,cloglog,continuous,1,1,0,-0.205024296592274,0.0530837846447615,-0.340211998773306,0.0982418497602514,-911040713.593504
full observability,cauchit,continuous,1,1,0,-0.318479893058331,0.0982190071335216,-0.330287231879985,0.0981880293054371,NA
partial observability,cauchit,continuous,1,1,0,-0.167286222193905,-3.22653015416563e-12,-0.330287231879985,0.0981880293054371,-923679735.731812
full observability,logit,binary,1,1,1,-0.079056583056831,-0.084902952448058,-0.0790674820564695,-0.0849371884462309,NA
partial observability,logit,binary,1,1,1,-0.0789787133462474,-0.0852441114996745,-0.0790674820564695,-0.0849371884462309,-244626598.908202
full observability,probit,binary,1,1,1,-0.078622443869575,-0.0848261163642132,-0.0829152322600409,-0.0851996850895565,NA
partial observability,probit,binary,1,1,1,-0.171141427644292,-0.0537111170594829,-0.0829152322600409,-0.0851996850895565,-244853706.768702
full observability,cloglog,binary,1,1,1,-0.0790004396823271,-0.0847816639890693,-0.0767937507682222,-0.083055365371873,NA
